id,name,address,latitude,longitude,review_count,rating,zipcode
AomqiQxf3_XQM6qXa4rpUQ,Ninja Japan Teriyaki and Sushi,"92-06 Jamaica Ave, Woodhaven, NY 11421",40.6933573,-73.8529837,18,4.5,11421
l7G5tDA96xbA_bx1ZgkOeg,ICHIRAN Midtown,"132 W 31st St, New York, NY 10001",40.74839,-73.99062,60,3.5,10001
eRtceh_W_yniAfCqJni5Bg,Go! Go! Curry!,"273 W 38th St, New York, NY 10018",40.75463,-73.99115,1297,4.0,10018
njmOPpVZxIseG262NPfspA,Miyabi Sushi & Asian Cusine,"118 W 3rd St, New York, NY 10012",40.73046,-74.00037,316,4.0,10012
ZGN1Hwora6U4mZEhPjGtsw,Cafe Zaiya,"69 Cooper Sq, New York, NY 10008",40.728642,-73.9903589,152,4.0,10008
MAd2l4Cmgk8r8v0FxIBsVQ,Yummy Machi,"2236 Forest Ave, Ste 3, Staten Island, NY 10303",40.626408,-74.164168,51,4.0,10303
3gqKLANaXNsHZnPDjKrcTg,Win Son,"159 Graham Ave, Brooklyn, NY 11206",40.70747,-73.94339,231,4.5,11206
Ju1Tu3Dl1qVmqEuD4Nyo7g,Koto Sushi,"552 Henry St, Brooklyn, NY 11231",40.682315,-74.000587,49,3.5,11231
Qn4oMAF3_p1vDFz894NDeA,Kingza,"39-16 Prince St, Flushing, NY 11354",40.75924,-73.8326,143,3.5,11354
sXxpqjRajbspzLRdv_6QBw,Simple Asia,"2333 Hylan Blvd, Staten Island, NY 10306",40.5746530841284,-74.1058338806033,92,4.5,10306
vHtV8WkFec0mlWfDmm9R2Q,Wakamatsu,"7018 Grand Ave, Maspeth, NY 11378",40.727485,-73.892282,75,3.5,11378
2YkqGzOldh-gcSSFkvP44Q,MIGHTY Bowl,"120 Macdougal St, New York, NY 10012",40.72979,-74.00035,194,4.0,10012
u8seGm3CnP6RGEiimftUIQ,Tenzan,"285 Columbus Ave, New York, NY 10023",40.7783079154181,-73.9779206995186,394,3.5,10023
dJdIEYv56jTBkU6hAnSypw,Awang Kitchen,"84-05 Queens Blvd, Elmhurst, NY 11373",40.737338,-73.8792701,85,4.5,11373
L87p5eAKGjvkS2YZYjZcrg,Yamada Chikara,"249 E 49th St, New York, NY 10017",40.75465,-73.96934,1,5.0,10017
6EArjn_iacj-yGVLTKWuEQ,Fushimi Williamsburg,"475 Driggs Ave, Brooklyn, NY 11211",40.718827,-73.954131,477,4.0,11211
